time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2005-12-17T10:41:15.350Z,-14.726,167.874,39.3,5.2,mwc,91,101.2,,1.03,us,usp000e6an,2022-05-02T18:10:05.891Z,"93 km ENE of Port-Olry, Vanuatu",earthquake,,11.8,,,reviewed,us,hrv
2005-12-16T19:35:45.190Z,-32.976,-179.166,10.9,5.3,mwc,86,42.8,,1.1,us,usp000e69d,2016-11-10T01:15:53.244Z,"south of the Kermadec Islands",earthquake,,15.9,,,reviewed,us,hrv
2005-12-16T18:32:16.420Z,38.506,141.9,42.9,6,mwc,407,49.3,,1.18,us,usp000e69b,2022-05-02T18:09:11.589Z,"53 km E of Ishinomaki, Japan",earthquake,,5.5,,,reviewed,us,hrv
2005-12-16T14:33:33.660Z,-17.629,-176.724,20,5.2,mwc,73,86.4,,0.92,us,usp000e68m,2016-11-10T01:15:52.230Z,"Fiji region",earthquake,,0,,,reviewed,us,hrv
2005-12-16T10:24:58.880Z,12.252,-89.521,34.7,5.7,mwc,234,57,,1.09,us,usp000e689,2022-05-02T18:09:05.649Z,"138 km S of La Libertad, El Salvador",earthquake,,,,,reviewed,us,hrv
2005-12-15T23:07:15.520Z,12.233,141.031,40.3,5,mwc,43,53.6,,1.05,us,usp000e67b,2016-11-10T01:15:50.724Z,"278 km NNE of Fais, Micronesia",earthquake,,15.9,,,reviewed,us,hrv
2005-12-15T12:59:24.810Z,-23.841,-66.588,184.6,5,mwc,196,45.1,,0.91,us,usp000e66h,2016-11-10T01:15:50.224Z,"49 km NNW of San Antonio de los Cobres, Argentina",earthquake,,4.4,,,reviewed,us,hrv
2005-12-15T04:45:33.620Z,-16.152,-70.856,137,5.1,mwc,168,67.5,,0.84,us,usp000e65t,2016-11-10T01:15:48.783Z,"22 km E of Tarucani, Peru",earthquake,,,,,reviewed,us,hrv
2005-12-14T10:52:08.580Z,-31.048,-71.611,57.2,5.3,mwc,134,61.2,,0.76,us,usp000e64j,2022-05-02T18:10:04.648Z,"63 km SW of Ovalle, Chile",earthquake,,,,,reviewed,us,hrv
2005-12-14T09:20:31.220Z,-14.6,168.01,10,5,mwc,49,101.5,,0.85,us,usp000e64d,2022-05-02T18:10:03.115Z,"94 km SSE of Sola, Vanuatu",earthquake,,,,,reviewed,us,hrv
2005-12-14T07:09:54.190Z,30.476,79.255,44,5.1,mwc,194,86.8,,0.68,us,usp000e647,2022-05-02T18:10:00.475Z,"17 km WNW of P?palkoti, India",earthquake,,8.2,,,reviewed,us,hrv
2005-12-14T06:45:41.940Z,-14.596,167.928,10,5.6,mwc,159,38.5,,1.03,us,usp000e644,2022-05-02T18:09:00.526Z,"89 km SSE of Sola, Vanuatu",earthquake,,,,,reviewed,us,hrv
2005-12-13T07:32:30.930Z,-15.332,-178.41,10,5.2,mwc,57,98.3,,1.12,us,usp000e62m,2016-11-10T01:15:43.721Z,"117 km SSW of Alo, Wallis and Futuna",earthquake,,,,,reviewed,us,hrv
2005-12-13T03:16:06.380Z,-15.265,-178.571,10,6.7,mwb,322,32.3,,1.16,us,usp000e62c,2022-05-02T18:16:00.449Z,"116 km SSW of Leava, Wallis and Futuna",earthquake,,,,,reviewed,us,us
2005-12-12T21:47:46.070Z,36.357,71.093,224.6,6.5,mwb,529,20.5,,0.81,us,usp000e61s,2022-05-02T18:09:53.891Z,"53 km SW of Ashk?sham, Afghanistan",earthquake,,,,,reviewed,us,us
2005-12-12T21:01:40.630Z,43.206,139.329,26.4,5.4,mwb,493,38.6,,0.73,us,usp000e61q,2016-11-10T01:15:42.213Z,"99 km WNW of Iwanai, Japan",earthquake,,,,,reviewed,us,us
2005-12-12T14:13:22.350Z,-8.635,157.191,35.1,5.4,mwc,91,30.2,,1.12,us,usp000e619,2022-05-02T18:08:59.272Z,"70 km SSE of Gizo, Solomon Islands",earthquake,,,,,reviewed,us,hrv
2005-12-12T04:50:47.860Z,-22.167,-176.472,139.7,5.3,mwc,170,36.1,,0.97,us,usp000e60n,2016-11-10T01:15:41.147Z,"172 km SW of Haveluloto, Tonga",earthquake,,,,,reviewed,us,hrv
2005-12-12T02:52:31.640Z,-1.196,99.779,30,5.2,mb,22,91.3,,0.86,us,usp000e60e,2014-11-07T01:27:52.969Z,"69 km WSW of Padang, Indonesia",earthquake,,,,7,reviewed,us,us
2005-12-11T20:26:40.650Z,-30.023,-177.093,35.9,5.3,mwc,75,75.8,,1.04,us,usp000e5zz,2016-11-10T01:15:40.125Z,"Kermadec Islands, New Zealand",earthquake,,15.8,,,reviewed,us,hrv
2005-12-11T16:23:35.520Z,14.018,120.717,201.6,5.6,mwc,190,33.3,,0.81,us,usp000e5zn,2022-05-02T18:08:24.785Z,"1 km S of Luntal, Philippines",earthquake,,,,,reviewed,us,hrv
2005-12-11T15:54:13.900Z,57.439,120.761,10,5.6,mwc,495,30.9,,0.76,us,usp000e5zk,2022-05-02T18:08:23.626Z,"162 km ENE of Chara, Russia",earthquake,,,,,reviewed,us,hrv
2005-12-11T14:20:45.000Z,-6.584,152.223,17,6.6,mwc,503,17.5,,0.85,us,usp000e5zd,2022-05-02T18:08:22.529Z,"247 km S of Kokopo, Papua New Guinea",earthquake,,,,,reviewed,us,hrv
2005-12-11T08:48:23.090Z,51.532,-176.252,46.9,5.4,mwc,242,60.8,,0.75,us,usp000e5yx,2022-05-02T18:08:54.113Z,"Andreanof Islands, Aleutian Islands, Alaska",earthquake,,,,,reviewed,us,hrv
2005-12-11T06:26:35.030Z,15.272,-45.835,10,5.7,mwb,276,34.9,,0.99,us,usp000e5yp,2022-05-02T18:08:21.380Z,"northern Mid-Atlantic Ridge",earthquake,,,,,reviewed,us,us
2005-12-11T05:55:12.950Z,-7.872,129.022,35,5.5,mwc,223,43.6,,0.93,us,usp000e5yj,2022-05-02T18:08:20.186Z,"234 km ENE of Lospalos, Timor Leste",earthquake,,,,,reviewed,us,hrv
2005-12-11T04:42:31.080Z,15.302,-45.862,10,5.6,mwb,330,37.3,,0.84,us,usp000e5yg,2022-05-02T18:08:48.983Z,"northern Mid-Atlantic Ridge",earthquake,,,,,reviewed,us,us
2005-12-10T08:24:13.330Z,-24.599,179.948,506.5,5.6,mwc,184,25.2,,1.02,us,usp000e5wx,2022-05-02T18:08:18.931Z,"south of the Fiji Islands",earthquake,,,,,reviewed,us,hrv
2005-12-10T03:03:21.710Z,55.01,165.647,29.2,5.1,mwc,211,67.5,,0.86,us,usp000e5wb,2022-05-02T18:08:43.752Z,"241 km SE of Ust’-Kamchatsk Staryy, Russia",earthquake,,,,,reviewed,us,hrv
2005-12-10T00:09:50.230Z,39.394,40.946,10,5.4,mwc,293,73.7,,0.84,us,usp000e5w2,2022-05-02T18:08:42.528Z,"12 km NNW of Karl?ova, Turkey",earthquake,,,,,reviewed,us,hrv
2005-12-09T23:30:23.930Z,-6.176,29.709,10,5.5,mwc,296,37.1,,0.68,us,usp000e5w1,2022-05-02T18:08:12.374Z,"62 km ESE of Kalemie, Democratic Republic of the Congo",earthquake,,,,,reviewed,us,hrv
2005-12-08T11:51:22.840Z,-6.547,29.509,10,5.1,mwc,25,107.2,,0.88,us,usp000e5su,2022-05-02T18:08:41.441Z,"74 km SSE of Kalemie, Democratic Republic of the Congo",earthquake,,,,,reviewed,us,hrv
2005-12-08T09:01:27.110Z,-5.408,146.953,216.8,6.1,mwb,431,21.1,,0.85,us,usp000e5sc,2022-05-02T18:08:06.565Z,"130 km E of Madang, Papua New Guinea",earthquake,,,,,reviewed,us,us
2005-12-08T05:32:08.500Z,-30.143,-177.717,10,5.4,mwc,70,69.3,,1.02,us,usp000e5s0,2016-11-10T01:15:30.509Z,"Kermadec Islands, New Zealand",earthquake,,,,,reviewed,us,hrv
2005-12-08T03:16:34.030Z,-6.279,29.512,10,5,mwc,92,57,,0.96,us,usp000e5rr,2022-05-02T18:08:40.254Z,"50 km SE of Kalemie, Democratic Republic of the Congo",earthquake,,,,,reviewed,us,hrv
2005-12-07T23:41:15.200Z,-29.827,-176.86,10,5.1,mb,12,263.4,,1.4,us,usp000e5rf,2014-11-07T01:27:51.712Z,"Kermadec Islands region",earthquake,,,,1,reviewed,us,us
2005-12-07T23:39:46.350Z,-29.914,-177.151,10,5,mb,18,135.9,,1.19,us,usp000e5rd,2014-11-07T01:27:51.707Z,"Kermadec Islands, New Zealand",earthquake,,,,4,reviewed,us,us
2005-12-07T23:32:51.550Z,-30.012,-177.637,21,6.4,mwc,340,21.4,,0.98,us,usp000e5rc,2022-05-02T18:08:05.414Z,"Kermadec Islands, New Zealand",earthquake,,,,,reviewed,us,hrv
2005-12-07T19:34:18.700Z,-17.126,-176.989,29.4,5.4,mwc,38,118.7,,1.25,us,usp000e5r0,2016-11-10T01:15:28.466Z,"Fiji region",earthquake,,,,,reviewed,us,hrv
2005-12-07T02:19:28.340Z,1.363,97.202,30,5.1,mwc,46,85.8,,1.22,us,usp000e5ph,2022-05-02T18:08:39.091Z,"121 km SSW of Singkil, Indonesia",earthquake,,,,,reviewed,us,hrv
2005-12-06T05:53:08.980Z,-6.081,29.642,10,5.2,mwc,197,39.1,,0.77,us,usp000e5mx,2022-05-02T18:08:04.140Z,"51 km ESE of Kalemie, Democratic Republic of the Congo",earthquake,,,,,reviewed,us,hrv
2005-12-05T21:40:37.300Z,14.347,-92.181,58,5.1,mwc,197,72,,,us,usp000e5ky,2016-11-10T01:15:24.384Z,"18 km S of Ocós, Guatemala",earthquake,,,,,reviewed,unm,hrv
2005-12-05T13:16:29.760Z,16.614,-46.554,10,5.1,mb,49,95.4,,0.8,us,usp000e5k5,2014-11-07T01:27:51.069Z,"northern Mid-Atlantic Ridge",earthquake,,,,13,reviewed,us,us
2005-12-05T13:04:47.260Z,16.721,-46.494,10,5,mb,39,95.3,,1.12,us,usp000e5k4,2014-11-07T01:27:51.065Z,"northern Mid-Atlantic Ridge",earthquake,,,,8,reviewed,us,us
2005-12-05T13:02:59.640Z,16.663,-46.507,10,5.1,mb,20,147.7,,1.14,us,usp000e5k3,2014-11-07T01:27:51.063Z,"northern Mid-Atlantic Ridge",earthquake,,,,2,reviewed,us,us
2005-12-05T12:55:38.410Z,16.792,-46.269,10,5.2,mb,36,161.3,,0.94,us,usp000e5k1,2014-11-07T01:27:51.057Z,"northern Mid-Atlantic Ridge",earthquake,,,,10,reviewed,us,us
2005-12-05T12:19:56.620Z,-6.224,29.83,22,6.8,mwc,561,20,,0.98,us,usp000e5jx,2022-05-02T18:07:55.175Z,"76 km ESE of Kalemie, Democratic Republic of the Congo",earthquake,,,,,reviewed,us,hrv
2005-12-05T05:59:45.600Z,-5.407,142.006,10,5.5,mwb,83,28.8,,1.03,us,usp000e5j7,2022-05-02T18:07:53.971Z,"111 km NE of Kiunga, Papua New Guinea",earthquake,,,,,reviewed,us,us
2005-12-05T04:46:48.940Z,3.404,95.267,32.3,5,mwc,38,138.1,,0.75,us,usp000e5j1,2016-11-10T01:15:22.393Z,"125 km SW of Meulaboh, Indonesia",earthquake,,,,,reviewed,us,hrv
2005-12-04T22:20:27.460Z,37.884,142.443,35.2,5.2,mwc,341,64.7,,0.69,us,usp000e5hr,2016-11-10T01:15:21.881Z,"116 km ESE of Ishinomaki, Japan",earthquake,,,,,reviewed,us,hrv
2005-12-04T21:13:22.080Z,-6.071,154.417,56.5,5,mb,40,68.4,,0.98,us,usp000e5hm,2014-11-07T01:27:50.781Z,"121 km WNW of Panguna, Papua New Guinea",earthquake,,12.5,,16,reviewed,us,us
2005-12-04T18:03:17.640Z,40.143,142.639,45.7,5,mwc,144,123.7,,0.68,us,usp000e5hd,2016-11-10T01:15:21.337Z,"81 km NE of Miyako, Japan",earthquake,,,,,reviewed,us,hrv
2005-12-04T10:23:19.740Z,29.375,130.372,27.3,5,mwc,219,75.1,,0.9,us,usp000e5gp,2016-11-10T01:15:19.501Z,"95 km S of Yudomari, Japan",earthquake,,,,,reviewed,us,hrv
2005-12-04T02:49:23.760Z,-23.429,-176.167,31.8,5.4,mwc,139,55.2,,0.9,us,usp000e5fu,2016-11-10T01:15:16.952Z,"263 km SSW of ‘Ohonua, Tonga",earthquake,,16.6,,,reviewed,us,hrv
2005-12-04T00:09:12.870Z,12.206,141.011,52,5,mwc,42,91.5,,0.98,us,usp000e5fg,2016-11-10T01:15:16.448Z,"275 km NNE of Fais, Micronesia",earthquake,,15.4,,,reviewed,us,hrv
2005-12-03T20:38:11.860Z,12.19,141.008,10,5.7,mwc,114,45.3,,1.11,us,usp000e5f7,2022-05-02T18:07:52.875Z,"273 km NNE of Fais, Micronesia",earthquake,,,,,reviewed,us,hrv
2005-12-03T17:05:45.790Z,-5.953,150.494,59.1,5.1,mwc,21,58.9,,0.86,us,usp000e5es,2016-11-10T01:15:15.412Z,"59 km SE of Kimbe, Papua New Guinea",earthquake,,14.3,,,reviewed,us,hrv
2005-12-03T16:48:56.160Z,29.361,130.396,30.6,5.2,mwc,164,79.8,,0.81,us,usp000e5er,2016-11-10T01:15:14.940Z,"97 km S of Yudomari, Japan",earthquake,,,,,reviewed,us,hrv
2005-12-03T16:24:53.590Z,29.222,130.499,29.6,5.3,mwr,93,79.3,,0.87,us,usp000e5ek,2022-05-02T18:08:13.802Z,"112 km S of Yudomari, Japan",earthquake,,,,,reviewed,us,nied
2005-12-03T16:10:39.550Z,29.338,130.29,26,5.9,mwb,503,34.8,,0.86,us,usp000e5eh,2022-05-02T18:07:51.608Z,"101 km S of Yudomari, Japan",earthquake,,,,,reviewed,us,us
2005-12-03T04:07:19.180Z,-45.203,97.162,10,5.1,mwc,48,50.2,,0.79,us,usp000e5dh,2016-11-10T01:15:13.921Z,"southeast Indian Ridge",earthquake,,,,,reviewed,us,hrv
2005-12-02T23:49:23.710Z,-21.444,169.895,10,5.7,mwc,91,39.4,,1.03,us,usp000e5cy,2022-05-02T18:07:49.650Z,"209 km E of Tadine, New Caledonia",earthquake,,,,,reviewed,us,hrv
2005-12-02T20:56:22.790Z,-23.155,172.553,56.9,5.4,mwc,92,31.4,,0.99,us,usp000e5cp,2016-11-10T01:15:12.834Z,"southeast of the Loyalty Islands",earthquake,,11,,,reviewed,us,hrv
2005-12-02T19:45:20.130Z,-21.641,169.86,10,5,mwc,56,112.7,,0.91,us,usp000e5ck,2016-11-10T01:15:12.364Z,"205 km E of Tadine, New Caledonia",earthquake,,,,,reviewed,us,hrv
2005-12-02T17:58:13.700Z,16.233,-98.534,20,5,mwc,118,128.3,,,us,usp000e5ce,2022-05-02T18:07:48.480Z,"15 km SW of Santiago Tepextla, Mexico",earthquake,,,,,reviewed,unm,hrv
2005-12-02T13:13:09.520Z,38.089,142.122,29,6.5,mwc,464,48.8,,0.79,us,usp000e5c8,2022-05-02T18:07:47.396Z,"80 km ESE of Ishinomaki, Japan",earthquake,,,,,reviewed,us,hrv
2005-12-02T10:19:37.340Z,25.052,141.617,521.8,5,mwr,81,51.8,,0.63,us,usp000e5bv,2014-11-07T01:27:48.978Z,"Volcano Islands, Japan region",earthquake,,8.5,,,reviewed,us,nied
2005-12-01T03:15:47.910Z,-9.109,119.774,10,5.1,mb,26,68.5,,0.7,us,usp000e58y,2014-11-07T01:27:47.709Z,"65 km SSE of Komodo, Indonesia",earthquake,,,,13,reviewed,us,us
2005-12-01T03:08:40.390Z,-21.021,-179.105,644.7,5.5,mwc,341,23,,0.82,us,usp000e58x,2022-05-02T18:07:58.753Z,"Fiji region",earthquake,,,,,reviewed,us,hrv
2005-11-30T16:53:42.470Z,6.27,124.029,13,6.4,mwc,178,24.8,,1.12,us,usp000e583,2022-05-02T18:07:40.263Z,"18 km WNW of Palimbang, Philippines",earthquake,,,,,reviewed,us,hrv
2005-11-30T05:41:43.030Z,-9.672,-79.678,23.3,5.5,mwc,105,81.1,,1.12,us,usp000e57e,2022-05-02T18:07:57.572Z,"136 km WSW of Puerto Santa, Peru",earthquake,,,,,reviewed,us,hrv
2005-11-30T04:54:27.460Z,13.953,146.253,10,5,mwc,184,34.4,,0.82,us,usp000e57c,2016-11-10T01:15:07.309Z,"131 km SSE of San Jose Village, Northern Mariana Islands",earthquake,,,,,reviewed,us,hrv
2005-11-29T23:46:58.830Z,6.331,124.157,10,5.1,mwc,47,96.8,,1.08,us,usp000e56s,2022-05-02T18:07:46.272Z,"13 km NNW of Palimbang, Philippines",earthquake,,,,,reviewed,us,hrv
